OMY1,https://www.portal.oit.ac.jp/CAMJWEB/slbssbdr.do?value(risyunen)=2022&value(semekikn)=1&value(kougicd)=A0C0121K&value(crclumcd)=10201200,木曜日,1時限
OMY1,https://www.portal.oit.ac.jp/CAMJWEB/slbssbdr.do?value(risyunen)=2022&value(semekikn)=1&value(kougicd)=A0C0121L&value(crclumcd)=10201200,木曜日,3時限
OMY1,https://www.portal.oit.ac.jp/CAMJWEB/slbssbdr.do?value(risyunen)=2022&value(semekikn)=1&value(kougicd)=A0C0131B&value(crclumcd)=10201200,木曜日,2時限
OMY1,https://www.portal.oit.ac.jp/CAMJWEB/slbssbdr.do?value(risyunen)=2022&value(semekikn)=1&value(kougicd)=A0C0141A&value(crclumcd)=10201200,火曜日,1時限
OMY1,https://www.portal.oit.ac.jp/CAMJWEB/slbssbdr.do?value(risyunen)=2022&value(semekikn)=1&value(kougicd)=A0C0141B&value(crclumcd)=10201200,火曜日,1時限
OMY1,https://www.portal.oit.ac.jp/CAMJWEB/slbssbdr.do?value(risyunen)=2022&value(semekikn)=1&value(kougicd)=A0C0151A&value(crclumcd)=10201200,火曜日,5時限
OMY1,https://www.portal.oit.ac.jp/CAMJWEB/slbssbdr.do?value(risyunen)=2022&value(semekikn)=1&value(kougicd)=A0C0161A&value(crclumcd)=10201200,金曜日,5時限
OMY1,https://www.portal.oit.ac.jp/CAMJWEB/slbssbdr.do?value(risyunen)=2022&value(semekikn)=1&value(kougicd)=A1C001A0&value(crclumcd)=10201200,木曜日,2時限
OMY1,https://www.portal.oit.ac.jp/CAMJWEB/slbssbdr.do?value(risyunen)=2022&value(semekikn)=1&value(kougicd)=A1C001A1&value(crclumcd)=10201200,木曜日,2時限
OMY1,https://www.portal.oit.ac.jp/CAMJWEB/slbssbdr.do?value(risyunen)=2022&value(semekikn)=1&value(kougicd)=A1C001A2&value(crclumcd)=10201200,木曜日,2時限
OMY1,https://www.portal.oit.ac.jp/CAMJWEB/slbssbdr.do?value(risyunen)=2022&value(semekikn)=1&value(kougicd)=A1C001B0&value(crclumcd)=10201200,月曜日,4時限
OMY1,https://www.portal.oit.ac.jp/CAMJWEB/slbssbdr.do?value(risyunen)=2022&value(semekikn)=1&value(kougicd)=A1C001B1&value(crclumcd)=10201200,月曜日,4時限
OMY1,https://www.portal.oit.ac.jp/CAMJWEB/slbssbdr.do?value(risyunen)=2022&value(semekikn)=1&value(kougicd)=A1C001B2&value(crclumcd)=10201200,月曜日,4時限
OMY1,https://www.portal.oit.ac.jp/CAMJWEB/slbssbdr.do?value(risyunen)=2022&value(semekikn)=1&value(kougicd)=A1C001B3&value(crclumcd)=10201200,月曜日,4時限
OMY1,https://www.portal.oit.ac.jp/CAMJWEB/slbssbdr.do?value(risyunen)=2022&value(semekikn)=1&value(kougicd)=A1C001C0&value(crclumcd)=10201200,水曜日,2時限
OMY1,https://www.portal.oit.ac.jp/CAMJWEB/slbssbdr.do?value(risyunen)=2022&value(semekikn)=1&value(kougicd)=A1C001C1&value(crclumcd)=10201200,水曜日,2時限
OMY1,https://www.portal.oit.ac.jp/CAMJWEB/slbssbdr.do?value(risyunen)=2022&value(semekikn)=1&value(kougicd)=A1C001C2&value(crclumcd)=10201200,水曜日,2時限
OMY1,https://www.portal.oit.ac.jp/CAMJWEB/slbssbdr.do?value(risyunen)=2022&value(semekikn)=1&value(kougicd)=A1C001C3&value(crclumcd)=10201200,水曜日,2時限
OMY1,https://www.portal.oit.ac.jp/CAMJWEB/slbssbdr.do?value(risyunen)=2022&value(semekikn)=1&value(kougicd)=A1C001D0&value(crclumcd)=10201200,水曜日,4時限
OMY1,https://www.portal.oit.ac.jp/CAMJWEB/slbssbdr.do?value(risyunen)=2022&value(semekikn)=1&value(kougicd)=A1C001D1&value(crclumcd)=10201200,水曜日,4時限
